t[s]	U[V]	I[A]	Piro[°C]	TC-K[°C]
 19,020	  4,321	  6,750	1023,894	882,889
 19,030	  4,319	  6,748	1023,944	882,894
 19,040	  4,319	  6,746	1024,122	882,913
 19,050	  4,322	  6,742	1024,051	882,913
 19,060	  4,326	  6,740	1023,948	882,913
 19,070	  4,322	  6,736	1023,926	882,898
 19,080	  4,327	  6,735	1023,911	882,889
 19,090	  4,322	  6,734	1023,506	882,889
 19,100	  4,317	  6,732	1023,398	882,889
 19,110	  4,321	  6,723	1023,922	882,889
 19,120	  4,321	  6,724	1023,933	882,893
 19,130	  4,322	  6,725	1023,937	882,913
 19,140	  4,317	  6,729	1023,837	882,913
 19,150	  4,320	  6,733	1023,660	882,913
 19,160	  4,322	  6,731	1023,515	882,900
 19,170	  4,324	  6,731	1023,397	882,889
 19,180	  4,322	  6,732	1023,374	882,907
 19,190	  4,320	  6,734	1023,366	882,913
 19,200	  4,321	  6,743	1023,377	882,890
 19,210	  4,322	  6,742	1023,411	882,889
 19,220	  4,320	  6,741	1023,651	882,889
 19,230	  4,317	  6,737	1023,498	882,889
 19,240	  4,320	  6,733	1023,156	882,889
 19,250	  4,321	  6,728	1023,246	882,901
 19,260	  4,322	  6,726	1023,335	882,913
 19,270	  4,321	  6,731	1023,173	882,896
 19,280	  4,317	  6,730	1023,100	882,889
 19,290	  4,320	  6,721	1023,069	882,889
 19,300	  4,324	  6,720	1023,071	882,889
 19,310	  4,321	  6,717	1023,141	882,889
 19,320	  4,325	  6,716	1023,210	882,889
 19,330	  4,322	  6,715	1023,409	882,889
 19,340	  4,317	  6,721	1023,269	882,889
 19,350	  4,320	  6,724	1023,099	882,889
 19,360	  4,325	  6,721	1023,108	882,904
 19,370	  4,320	  6,721	1023,113	882,913
 19,380	  4,324	  6,726	1023,171	882,893
 19,390	  4,321	  6,727	1023,180	882,889
 19,400	  4,320	  6,729	1023,054	882,889
 19,410	  4,326	  6,727	1023,066	882,889
 19,420	  4,319	  6,723	1023,109	882,889
 19,430	  4,323	  6,720	1022,985	882,889
 19,440	  4,324	  6,719	1022,799	882,889
 19,450	  4,317	  6,716	1022,991	882,903
 19,460	  4,314	  6,715	1023,124	882,913
 19,470	  4,321	  6,709	1023,010	882,913
 19,480	  4,322	  6,708	1022,977	882,913
 19,490	  4,322	  6,706	1022,801	882,889
 19,500	  4,322	  6,706	1022,763	882,889
 19,510	  4,323	  6,707	1022,595	882,889
 19,520	  4,324	  6,709	1022,619	882,897
 19,530	  4,323	  6,710	1022,664	882,913
 19,540	  4,323	  6,712	1022,745	882,900
 19,550	  4,322	  6,713	1022,815	882,889
 19,560	  4,320	  6,712	1022,833	882,889
 19,570	  4,319	  6,713	1022,840	882,889
 19,580	  4,319	  6,721	1022,847	882,889
 19,590	  4,318	  6,721	1022,838	882,889
 19,600	  4,318	  6,723	1022,755	882,889
 19,610	  4,321	  6,717	1022,755	882,889
 19,620	  4,316	  6,712	1022,756	882,889
 19,630	  4,329	  6,705	1022,667	882,901
 19,640	  4,322	  6,702	1022,574	882,913
 19,650	  4,317	  6,705	1022,559	882,896
 19,660	  4,318	  6,705	1022,552	882,889
 19,670	  4,319	  6,699	1022,792	882,889
 19,680	  4,321	  6,695	1022,810	882,890
 19,690	  4,320	  6,683	1022,530	882,913
 19,700	  4,316	  6,688	1022,528	882,907
 19,710	  4,319	  6,694	1022,523	882,889
 19,720	  4,322	  6,697	1022,640	882,889
 19,730	  4,319	  6,698	1022,788	882,889
 19,740	  4,325	  6,701	1022,643	882,904
 19,750	  4,326	  6,702	1022,557	882,913
 19,760	  4,324	  6,707	1022,742	882,913
 19,770	  4,325	  6,708	1022,783	882,913
 19,780	  4,321	  6,712	1022,808	882,889
 19,790	  4,320	  6,709	1022,814	882,889
 19,800	  4,320	  6,705	1022,838	882,889
 19,810	  4,317	  6,700	1022,714	882,889
 19,820	  4,320	  6,697	1022,520	882,889
 19,830	  4,318	  6,694	1022,677	882,889
 19,840	  4,320	  6,693	1022,791	882,889
 19,850	  4,320	  6,694	1022,674	882,889
 19,860	  4,326	  6,694	1022,639	882,889
 19,870	  4,326	  6,690	1022,743	882,889
 19,880	  4,322	  6,689	1022,749	882,892
 19,890	  4,319	  6,687	1022,761	882,913
 19,900	  4,319	  6,688	1022,688	882,905
 19,910	  4,324	  6,689	1022,545	882,889
 19,920	  4,323	  6,693	1022,594	882,889
 19,930	  4,319	  6,694	1022,638	882,889
 19,940	  4,318	  6,690	1022,653	882,889
 19,950	  4,322	  6,690	1022,658	882,889
 19,960	  4,321	  6,695	1022,505	882,889
 19,970	  4,325	  6,697	1022,483	882,891
 19,980	  4,323	  6,702	1022,420	882,913
 19,990	  4,319	  6,698	1022,279	882,913
 20,000	  4,323	  6,695	1021,935	882,913
 20,010	  4,323	  6,689	1022,047	882,901
 20,020	  4,321	  6,685	1022,168	882,889
 20,030	  4,321	  6,688	1022,206	882,889
 20,040	  4,321	  6,688	1022,224	882,889
 20,050	  4,318	  6,677	1022,389	882,910
 20,060	  4,320	  6,677	1022,406	882,912
 20,070	  4,327	  6,674	1022,204	882,889
 20,080	  4,321	  6,677	1022,245	882,889
 20,090	  4,322	  6,680	1022,375	882,889
 20,100	  4,325	  6,679	1022,365	882,889
 20,110	  4,322	  6,679	1022,353	882,889
 20,120	  4,320	  6,680	1022,307	882,889
 20,130	  4,317	  6,680	1022,280	882,889
 20,140	  4,318	  6,687	1021,735	882,889
 20,150	  4,319	  6,687	1021,608	882,889
 20,160	  4,317	  6,686	1021,595	882,889
 20,170	  4,322	  6,688	1021,611	882,889
 20,180	  4,320	  6,691	1021,676	882,889
 20,190	  4,326	  6,687	1021,764	882,889
 20,200	  4,315	  6,683	1021,908	882,889
 20,210	  4,323	  6,679	1021,629	882,889
 20,220	  4,316	  6,678	1021,418	882,889
 20,230	  4,325	  6,675	1021,594	882,907
 20,240	  4,323	  6,674	1021,649	882,913
 20,250	  4,314	  6,668	1021,396	882,890
 20,260	  4,320	  6,667	1021,395	882,889
 20,270	  4,319	  6,664	1021,470	882,889
 20,280	  4,318	  6,665	1021,374	882,889
 20,290	  4,319	  6,666	1021,177	882,889
 20,300	  4,323	  6,669	1021,009	882,889
 20,310	  4,322	  6,670	1020,854	882,889
 20,320	  4,327	  6,673	1021,014	882,889
 20,330	  4,322	  6,673	1021,079	882,889
 20,340	  4,323	  6,674	1021,049	882,911
 20,350	  4,320	  6,677	1021,026	882,911
 20,360	  4,318	  6,683	1020,823	882,889
 20,370	  4,317	  6,680	1020,895	882,889
 20,380	  4,319	  6,676	1021,080	882,889
 20,390	  4,320	  6,671	1020,956	882,889
 20,400	  4,318	  6,668	1020,817	882,889
 20,410	  4,320	  6,667	1020,806	882,889
 20,420	  4,325	  6,667	1020,801	882,889
 20,430	  4,329	  6,659	1020,776	882,909
 20,440	  4,326	  6,659	1020,776	882,912
 20,450	  4,321	  6,656	1020,883	882,889
 20,460	  4,320	  6,657	1020,863	882,889
 20,470	  4,320	  6,659	1020,799	882,889
 20,480	  4,318	  6,660	1020,773	882,889
 20,490	  4,314	  6,661	1020,738	882,889
 20,500	  4,319	  6,663	1020,829	882,889
 20,510	  4,322	  6,664	1020,887	882,889
 20,520	  4,318	  6,664	1020,739	882,889
 20,530	  4,325	  6,666	1020,702	882,889
 20,540	  4,323	  6,671	1020,859	882,889
 20,550	  4,324	  6,670	1020,853	882,889
 20,560	  4,324	  6,667	1020,818	882,889
 20,570	  4,318	  6,665	1020,826	882,889
 20,580	  4,320	  6,664	1020,839	882,889
 20,590	  4,320	  6,658	1020,778	882,902
 20,600	  4,316	  6,657	1020,731	882,913
 20,610	  4,317	  6,656	1020,499	882,895
 20,620	  4,320	  6,655	1020,421	882,889
 20,630	  4,326	  6,651	1020,378	882,911
 20,640	  4,325	  6,649	1020,366	882,910
 20,650	  4,322	  6,644	1020,305	882,889
 20,660	  4,317	  6,646	1020,294	882,896
 20,670	  4,322	  6,648	1020,272	882,913
 20,680	  4,323	  6,655	1020,251	882,901
 20,690	  4,323	  6,657	1020,231	882,889
 20,700	  4,322	  6,657	1020,300	882,889
 20,710	  4,314	  6,657	1020,330	882,889
 20,720	  4,317	  6,660	1020,247	882,889
 20,730	  4,323	  6,660	1020,213	882,889
 20,740	  4,320	  6,661	1019,948	882,889
 20,750	  4,324	  6,660	1019,955	882,889
 20,760	  4,324	  6,659	1019,972	882,889
 20,770	  4,324	  6,652	1020,090	882,889
 20,780	  4,323	  6,647	1020,228	882,889
 20,790	  4,326	  6,651	1020,218	882,904
 20,800	  4,316	  6,651	1020,212	882,913
 20,810	  4,319	  6,642	1019,959	882,892
 20,820	  4,320	  6,641	1019,913	882,889
 20,830	  4,317	  6,636	1020,005	882,889
 20,840	  4,322	  6,636	1020,061	882,889
 20,850	  4,317	  6,636	1020,258	882,889
 20,860	  4,321	  6,640	1020,178	882,889
 20,870	  4,326	  6,643	1020,062	882,889
 20,880	  4,324	  6,644	1020,033	882,889
 20,890	  4,319	  6,644	1020,013	882,889
 20,900	  4,319	  6,648	1019,752	882,889
 20,910	  4,322	  6,648	1019,683	882,889
 20,920	  4,319	  6,651	1019,970	882,889
 20,930	  4,320	  6,652	1019,921	882,889
 20,940	  4,317	  6,654	1019,654	882,889
 20,950	  4,316	  6,649	1019,769	882,897
 20,960	  4,317	  6,645	1019,974	882,913
 20,970	  4,321	  6,643	1019,975	882,900
 20,980	  4,325	  6,642	1019,977	882,889
 20,990	  4,323	  6,639	1019,554	882,889
 21,000	  4,324	  6,638	1019,406	882,889
 21,010	  4,324	  6,634	1019,614	882,889
 21,020	  4,325	  6,631	1019,631	882,891
 21,030	  4,322	  6,626	1019,638	882,913
 21,040	  4,318	  6,628	1019,499	882,905
 21,050	  4,313	  6,630	1019,191	882,889
 21,060	  4,318	  6,634	1019,349	882,889
 21,070	  4,319	  6,636	1019,507	882,889
 21,080	  4,318	  6,632	1019,659	882,889
 21,090	  4,318	  6,632	1019,728	882,889
 21,100	  4,321	  6,640	1019,318	882,889
 21,110	  4,326	  6,642	1019,255	882,889
 21,120	  4,326	  6,647	1019,162	882,889
 21,130	  4,325	  6,644	1019,181	882,889
 21,140	  4,322	  6,641	1019,232	882,889
 21,150	  4,323	  6,638	1019,178	882,889
 21,160	  4,315	  6,637	1019,111	882,889
 21,170	  4,320	  6,631	1019,307	882,889
 21,180	  4,319	  6,630	1019,417	882,889
 21,190	  4,321	  6,624	1019,262	882,889
 21,200	  4,319	  6,623	1019,226	882,888
 21,210	  4,324	  6,617	1019,060	882,864
 21,220	  4,320	  6,615	1019,063	882,864
 21,230	  4,325	  6,611	1019,074	882,864
 21,240	  4,326	  6,618	1019,103	882,874
 21,250	  4,324	  6,623	1019,147	882,889
 21,260	  4,323	  6,626	1018,836	882,889
 21,270	  4,314	  6,627	1018,619	882,889
 21,280	  4,315	  6,625	1018,731	882,889
 21,290	  4,319	  6,626	1018,762	882,889
 21,300	  4,326	  6,631	1018,774	882,889
 21,310	  4,316	  6,630	1018,777	882,889
 21,320	  4,316	  6,629	1018,789	882,889
 21,330	  4,323	  6,629	1018,823	882,889
 21,340	  4,321	  6,629	1018,886	882,889
 21,350	  4,325	  6,625	1018,858	882,889
 21,360	  4,322	  6,623	1018,835	882,889
 21,370	  4,323	  6,622	1018,812	882,889
 21,380	  4,318	  6,620	1018,804	882,889
 21,390	  4,319	  6,610	1019,060	882,889
 21,400	  4,321	  6,610	1019,055	882,889
 21,410	  4,319	  6,610	1018,835	882,889
 21,420	  4,322	  6,609	1018,827	882,889
 21,430	  4,321	  6,608	1018,806	882,889
 21,440	  4,325	  6,614	1018,807	882,889
 21,450	  4,324	  6,617	1018,807	882,889
 21,460	  4,318	  6,616	1018,626	882,889
 21,470	  4,321	  6,616	1018,540	882,889
 21,480	  4,320	  6,623	1018,846	882,889
 21,490	  4,318	  6,623	1018,873	882,889
 21,500	  4,318	  6,625	1018,579	882,889
 21,510	  4,320	  6,624	1018,574	882,889
 21,520	  4,315	  6,624	1018,561	882,889
 21,530	  4,318	  6,618	1018,653	882,889
 21,540	  4,326	  6,614	1018,770	882,889
 21,550	  4,322	  6,614	1018,652	882,889
 21,560	  4,323	  6,614	1018,582	882,889
 21,570	  4,321	  6,612	1018,542	882,869
 21,580	  4,321	  6,610	1018,534	882,864
 21,590	  4,319	  6,601	1018,576	882,889
 21,600	  4,316	  6,603	1018,538	882,889
 21,610	  4,318	  6,606	1018,385	882,889
 21,620	  4,321	  6,604	1018,375	882,889
 21,630	  4,317	  6,602	1018,361	882,889
 21,640	  4,320	  6,607	1018,318	882,903
 21,650	  4,322	  6,609	1018,286	882,913
 21,660	  4,326	  6,606	1018,298	882,913
 21,670	  4,324	  6,607	1018,301	882,913
 21,680	  4,322	  6,610	1018,534	882,890
 21,690	  4,324	  6,613	1018,476	882,889
 21,700	  4,323	  6,617	1018,097	882,889
 21,710	  4,321	  6,613	1018,001	882,889
 21,720	  4,317	  6,609	1017,814	882,889
 21,730	  4,317	  6,606	1018,132	882,889
 21,740	  4,317	  6,605	1018,414	882,889
 21,750	  4,319	  6,604	1018,308	882,889
 21,760	  4,320	  6,604	1018,267	882,889
 21,770	  4,325	  6,601	1018,280	882,889
 21,780	  4,322	  6,598	1018,278	882,889
 21,790	  4,317	  6,592	1018,249	882,889
 21,800	  4,328	  6,594	1018,159	882,889
 21,810	  4,326	  6,596	1017,939	882,889
 21,820	  4,322	  6,598	1017,922	882,889
 21,830	  4,324	  6,599	1017,903	882,889
 21,840	  4,319	  6,602	1018,005	882,889
 21,850	  4,322	  6,602	1018,055	882,889
 21,860	  4,318	  6,604	1017,718	882,889
 21,870	  4,314	  6,605	1017,687	882,887
 21,880	  4,318	  6,605	1018,135	882,864
 21,890	  4,322	  6,607	1018,045	882,870
 21,900	  4,325	  6,609	1017,762	882,889
 21,910	  4,321	  6,604	1017,738	882,889
 21,920	  4,323	  6,602	1017,707	882,889
 21,930	  4,324	  6,600	1017,852	882,889
 21,940	  4,323	  6,599	1017,940	882,889
 21,950	  4,319	  6,595	1017,256	882,869
 21,960	  4,317	  6,595	1017,096	882,864
 21,970	  4,315	  6,591	1017,401	882,889
 21,980	  4,321	  6,589	1017,349	882,889
 21,990	  4,321	  6,586	1017,130	882,889
 22,000	  4,322	  6,588	1017,345	882,889
 22,010	  4,321	  6,590	1017,697	882,889
 22,020	  4,328	  6,592	1017,505	882,889
 22,030	  4,322	  6,593	1017,360	882,889
 22,040	  4,325	  6,594	1017,404	882,889
 22,050	  4,327	  6,595	1017,417	882,889
 22,060	  4,321	  6,600	1017,102	882,889
 22,070	  4,320	  6,600	1017,137	882,889
 22,080	  4,320	  6,601	1017,452	882,889
 22,090	  4,317	  6,599	1017,399	882,881
 22,100	  4,319	  6,597	1017,291	882,864
 22,110	  4,317	  6,593	1017,439	882,864
 22,120	  4,315	  6,592	1017,577	882,864
 22,130	  4,325	  6,590	1017,198	882,881
 22,140	  4,326	  6,590	1017,043	882,889
 22,150	  4,320	  6,586	1017,223	882,889
 22,160	  4,318	  6,584	1017,212	882,889
 22,170	  4,322	  6,579	1016,900	882,889
 22,180	  4,322	  6,580	1016,971	882,889
 22,190	  4,323	  6,582	1017,156	882,889
 22,200	  4,316	  6,587	1017,035	882,877
 22,210	  4,316	  6,590	1016,898	882,864
 22,220	  4,321	  6,582	1016,933	882,880
 22,230	  4,322	  6,581	1016,951	882,889
 22,240	  4,326	  6,588	1016,751	882,868
 22,250	  4,322	  6,589	1016,715	882,865
 22,260	  4,320	  6,592	1016,706	882,889
 22,270	  4,319	  6,592	1016,709	882,883
 22,280	  4,315	  6,592	1016,720	882,864
 22,290	  4,321	  6,587	1016,784	882,874
 22,300	  4,323	  6,584	1016,871	882,889
 22,310	  4,323	  6,585	1016,834	882,889
 22,320	  4,320	  6,586	1016,810	882,889
 22,330	  4,323	  6,576	1016,984	882,869
 22,340	  4,319	  6,576	1017,027	882,864
 22,350	  4,319	  6,574	1016,969	882,888
 22,360	  4,326	  6,570	1016,896	882,889
 22,370	  4,323	  6,565	1016,567	882,889
 22,380	  4,324	  6,568	1016,607	882,889
 22,390	  4,319	  6,570	1016,674	882,889
 22,400	  4,322	  6,576	1016,590	882,889
 22,410	  4,322	  6,578	1016,524	882,889
 22,420	  4,316	  6,582	1016,745	882,889
 22,430	  4,321	  6,582	1016,818	882,889
 22,440	  4,322	  6,582	1016,592	882,889
 22,450	  4,322	  6,585	1016,570	882,889
 22,460	  4,325	  6,592	1016,520	882,889
 22,470	  4,317	  6,585	1016,438	882,881
 22,480	  4,319	  6,578	1016,263	882,864
 22,490	  4,325	  6,573	1016,245	882,864
 22,500	  4,323	  6,570	1016,227	882,864
 22,510	  4,317	  6,571	1016,237	882,881
 22,520	  4,319	  6,571	1016,242	882,889
 22,530	  4,318	  6,566	1016,232	882,867
 22,540	  4,318	  6,565	1016,254	882,864
 22,550	  4,318	  6,564	1016,523	882,864
 22,560	  4,322	  6,563	1016,456	882,864
 22,570	  4,323	  6,562	1016,273	882,864
 22,580	  4,322	  6,569	1016,253	882,875
 22,590	  4,320	  6,573	1016,230	882,889
 22,600	  4,323	  6,566	1016,234	882,889
 22,610	  4,320	  6,565	1016,236	882,889
 22,620	  4,323	  6,574	1016,233	882,868
 22,630	  4,319	  6,575	1016,233	882,865
 22,640	  4,314	  6,578	1016,236	882,889
 22,650	  4,317	  6,577	1016,231	882,883
 22,660	  4,321	  6,577	1016,216	882,864
 22,670	  4,319	  6,575	1016,113	882,874
 22,680	  4,325	  6,574	1015,964	882,889
 22,690	  4,326	  6,569	1015,864	882,874
 22,700	  4,322	  6,568	1015,797	882,864
 22,710	  4,320	  6,567	1016,075	882,864
 22,720	  4,323	  6,565	1016,148	882,864
 22,730	  4,321	  6,556	1015,781	882,864
 22,740	  4,322	  6,556	1015,800	882,864
 22,750	  4,317	  6,556	1015,929	882,864
 22,760	  4,317	  6,559	1015,890	882,873
 22,770	  4,320	  6,561	1015,819	882,889
 22,780	  4,323	  6,562	1015,828	882,889
 22,790	  4,320	  6,563	1015,835	882,889
 22,800	  4,319	  6,568	1015,944	882,889
 22,810	  4,324	  6,568	1015,983	882,889
 22,820	  4,327	  6,564	1015,855	882,889
 22,830	  4,322	  6,566	1015,820	882,886
 22,840	  4,319	  6,571	1015,639	882,864
 22,850	  4,321	  6,567	1015,730	882,872
 22,860	  4,319	  6,564	1015,932	882,889
 22,870	  4,323	  6,562	1015,707	882,876
 22,880	  4,320	  6,561	1015,482	882,864
 22,890	  4,316	  6,556	1015,694	882,881
 22,900	  4,319	  6,555	1015,789	882,889
 22,910	  4,321	  6,552	1015,667	882,867
 22,920	  4,324	  6,550	1015,644	882,866
 22,930	  4,325	  6,545	1015,561	882,889
 22,940	  4,321	  6,545	1015,527	882,889
 22,950	  4,322	  6,546	1015,431	882,889
 22,960	  4,323	  6,550	1015,548	882,878
 22,970	  4,316	  6,552	1015,690	882,864
 22,980	  4,314	  6,552	1015,481	882,880
 22,990	  4,323	  6,552	1015,364	882,889
 23,000	  4,320	  6,553	1015,134	882,889
 23,010	  4,322	  6,555	1015,092	882,889
 23,020	  4,318	  6,563	1015,357	882,889
 23,030	  4,319	  6,563	1015,297	882,889
 23,040	  4,325	  6,562	1015,074	882,889
 23,050	  4,321	  6,556	1014,979	882,889
 23,060	  4,323	  6,552	1014,835	882,889
 23,070	  4,322	  6,549	1014,974	882,889
 23,080	  4,316	  6,548	1015,071	882,889
 23,090	  4,321	  6,548	1014,879	882,889
 23,100	  4,317	  6,547	1014,825	882,889
 23,110	  4,314	  6,541	1015,167	882,889
 23,120	  4,318	  6,539	1015,121	882,889
 23,130	  4,317	  6,536	1014,826	882,889
 23,140	  4,321	  6,538	1014,921	882,880
 23,150	  4,323	  6,540	1015,097	882,864
 23,160	  4,322	  6,542	1015,111	882,877
 23,170	  4,322	  6,542	1015,122	882,889
 23,180	  4,321	  6,548	1014,865	882,871
 23,190	  4,319	  6,548	1014,769	882,864
 23,200	  4,322	  6,547	1014,802	882,887
 23,210	  4,320	  6,548	1014,806	882,889
 23,220	  4,318	  6,551	1014,822	882,889
 23,230	  4,317	  6,552	1014,827	882,889
 23,240	  4,324	  6,554	1014,839	882,889
 23,250	  4,323	  6,549	1014,835	882,889
 23,260	  4,322	  6,547	1014,831	882,889
 23,270	  4,319	  6,543	1014,815	882,889
 23,280	  4,325	  6,542	1014,808	882,889
 23,290	  4,329	  6,536	1014,774	882,889
 23,300	  4,322	  6,536	1014,770	882,889
 23,310	  4,318	  6,534	1014,786	882,889
 23,320	  4,317	  6,534	1014,793	882,882
 23,330	  4,318	  6,532	1014,814	882,864
 23,340	  4,318	  6,533	1014,900	882,875
 23,350	  4,321	  6,533	1015,009	882,889
 23,360	  4,320	  6,532	1014,896	882,873
 23,370	  4,325	  6,532	1014,829	882,864
 23,380	  4,327	  6,544	1014,818	882,884
 23,390	  4,323	  6,544	1014,816	882,888
 23,400	  4,323	  6,546	1014,811	882,864
 23,410	  4,319	  6,547	1014,817	882,869
 23,420	  4,317	  6,548	1014,841	882,889
 23,430	  4,322	  6,546	1014,818	882,879
 23,440	  4,322	  6,545	1014,782	882,864
 23,450	  4,322	  6,539	1014,775	882,864
 23,460	  4,320	  6,537	1014,771	882,864
 23,470	  4,325	  6,536	1014,833	882,864
 23,480	  4,319	  6,535	1014,852	882,864
 23,490	  4,320	  6,529	1014,844	882,888
 23,500	  4,322	  6,526	1014,840	882,885
 23,510	  4,324	  6,521	1014,821	882,864
 23,520	  4,324	  6,523	1014,824	882,864
 23,530	  4,317	  6,524	1014,829	882,864
 23,540	  4,319	  6,528	1014,840	882,864
 23,550	  4,313	  6,530	1014,850	882,864
 23,560	  4,319	  6,527	1015,040	882,864
 23,570	  4,322	  6,527	1015,114	882,864
 23,580	  4,320	  6,535	1015,144	882,886
 23,590	  4,322	  6,535	1015,088	882,889
 23,600	  4,321	  6,536	1014,562	882,889
 23,610	  4,328	  6,539	1014,559	882,881
 23,620	  4,325	  6,542	1014,552	882,864
 23,630	  4,321	  6,534	1014,422	882,864
 23,640	  4,321	  6,529	1014,281	882,864
 23,650	  4,318	  6,529	1014,094	882,881
 23,660	  4,317	  6,529	1014,002	882,889
 23,670	  4,318	  6,524	1014,199	882,868
 23,680	  4,318	  6,523	1014,235	882,865
 23,690	  4,323	  6,518	1014,306	882,889
 23,700	  4,322	  6,518	1014,307	882,883
 23,710	  4,320	  6,518	1014,308	882,864
 23,720	  4,323	  6,522	1014,384	882,864
 23,730	  4,324	  6,524	1014,484	882,864
 23,740	  4,324	  6,529	1014,331	882,879
 23,750	  4,323	  6,530	1014,236	882,889
 23,760	  4,319	  6,532	1014,472	882,869
 23,770	  4,321	  6,532	1014,528	882,864
 23,780	  4,314	  6,529	1013,474	882,864
 23,790	  4,316	  6,533	1013,546	882,864
 23,800	  4,322	  6,539	1013,855	882,864
 23,810	  4,322	  6,533	1013,802	882,864
 23,820	  4,320	  6,528	1013,716	882,864
 23,830	  4,324	  6,523	1013,800	882,864
 23,840	  4,327	  6,521	1013,864	882,864
 23,850	  4,320	  6,513	1013,851	882,864
 23,860	  4,322	  6,514	1013,847	882,864
 23,870	  4,321	  6,517	1013,549	882,887
 23,880	  4,319	  6,515	1013,526	882,885
 23,890	  4,321	  6,511	1013,483	882,864
 23,900	  4,316	  6,512	1013,435	882,864
 23,910	  4,320	  6,512	1013,337	882,864
 23,920	  4,319	  6,515	1013,287	882,877
 23,930	  4,325	  6,516	1013,242	882,889
 23,940	  4,325	  6,515	1013,241	882,889
 23,950	  4,325	  6,515	1013,240	882,889
 23,960	  4,323	  6,524	1013,349	882,889
 23,970	  4,322	  6,524	1013,385	882,889
 23,980	  4,323	  6,524	1013,621	882,889
 23,990	  4,320	  6,524	1013,476	882,889
 24,000	  4,317	  6,524	1013,104	882,889
 24,010	  4,318	  6,523	1013,107	882,877
 24,020	  4,316	  6,522	1013,111	882,864
 24,030	  4,321	  6,517	1013,226	882,864
 24,040	  4,321	  6,516	1013,286	882,864
 24,050	  4,324	  6,514	1013,158	882,864
 24,060	  4,325	  6,511	1013,134	882,865
 24,070	  4,327	  6,503	1013,103	882,889
 24,080	  4,322	  6,504	1013,084	882,883
 24,090	  4,317	  6,505	1013,020	882,864
 24,100	  4,317	  6,505	1012,960	882,864
 24,110	  4,316	  6,504	1012,878	882,864
 24,120	  4,322	  6,509	1012,983	882,864
 24,130	  4,319	  6,511	1013,049	882,864
 24,140	  4,321	  6,514	1012,896	882,884
 24,150	  4,322	  6,514	1012,857	882,889
 24,160	  4,327	  6,515	1013,124	882,864
 24,170	  4,322	  6,518	1013,069	882,864
